Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP
2023-10-11 21:45:00,2023-10-11 22:00:00,2023-10-11,22,49.88084,46.1297,46.89664
2023-10-11 22:45:00,2023-10-11 23:00:00,2023-10-11,23,48.75858,36.91414,41.56783
2023-10-11 23:45:00,2023-10-12 00:00:00,2023-10-11,24,51.51082,34.73713,42.84629
2023-10-12 00:45:00,2023-10-12 01:00:00,2023-10-12,1,40.03478,37.16631,38.09088
2023-10-12 01:45:00,2023-10-12 02:00:00,2023-10-12,2,41.22625,37.49957,38.58815
2023-10-12 02:45:00,2023-10-12 03:00:00,2023-10-12,3,50.33084,38.67689,44.65357
2023-10-12 03:45:00,2023-10-12 04:00:00,2023-10-12,4,43.42528,40.44966,41.19598
2023-10-12 04:45:00,2023-10-12 05:00:00,2023-10-12,5,48.89186,45.75218,46.64389
2023-10-12 05:45:00,2023-10-12 06:00:00,2023-10-12,6,57.61224,55.39987,56.74242
2023-10-12 06:45:00,2023-10-12 07:00:00,2023-10-12,7,55.00083,55.04354,55.04354
2023-10-12 07:45:00,2023-10-12 08:00:00,2023-10-12,8,39.29268,29.2969,33.26869
2023-10-12 08:45:00,2023-10-12 09:00:00,2023-10-12,9,39.17575,-11.19783,10.46572
2023-10-12 09:45:00,2023-10-12 10:00:00,2023-10-12,10,37.5966,-20.63488,-13.95516
2023-10-12 10:45:00,2023-10-12 11:00:00,2023-10-12,11,12.84303,-28.26369,-15.56114
2023-10-12 11:45:00,2023-10-12 12:00:00,2023-10-12,12,-0.76275,-30.12384,-17.43474
2023-10-12 12:45:00,2023-10-12 13:00:00,2023-10-12,13,4.51503,-30.82566,-14.85688
2023-10-12 13:45:00,2023-10-12 14:00:00,2023-10-12,14,6.5432,-14.85181,5.56877
2023-10-12 14:45:00,2023-10-12 15:00:00,2023-10-12,15,12.60171,-6.70079,10.66998
2023-10-12 15:45:00,2023-10-12 16:00:00,2023-10-12,16,33.19498,11.02797,27.23432
2023-10-12 16:45:00,2023-10-12 17:00:00,2023-10-12,17,53.51976,39.89107,54.6592
2023-10-12 17:45:00,2023-10-12 18:00:00,2023-10-12,18,81.50123,81.50123,81.50123
2023-10-12 18:45:00,2023-10-12 19:00:00,2023-10-12,19,70.19275,73.90024,70.36916
2023-10-12 19:45:00,2023-10-12 20:00:00,2023-10-12,20,58.28697,72.92893,58.87193
2023-10-12 20:45:00,2023-10-12 21:00:00,2023-10-12,21,58.90079,83.5525,59.99333
2023-10-12 21:45:00,2023-10-12 22:00:00,2023-10-12,22,61.02312,86.53895,62.14043
2023-10-12 22:45:00,2023-10-12 23:00:00,2023-10-12,23,54.21295,53.826,53.31191
2023-10-12 23:45:00,2023-10-13 00:00:00,2023-10-12,24,48.24866,47.68077,47.41641
2023-10-13 00:45:00,2023-10-13 01:00:00,2023-10-13,1,48.5657,47.52264,47.50795
2023-10-13 01:45:00,2023-10-13 02:00:00,2023-10-13,2,45.42509,43.86416,44.15003
2023-10-13 02:45:00,2023-10-13 03:00:00,2023-10-13,3,50.0141,48.46058,48.7019
2023-10-13 03:45:00,2023-10-13 04:00:00,2023-10-13,4,48.34256,46.74944,47.04572
2023-10-13 04:45:00,2023-10-13 05:00:00,2023-10-13,5,55.55678,54.01739,54.31408
2023-10-13 05:45:00,2023-10-13 06:00:00,2023-10-13,6,61.53589,60.17761,60.28353
2023-10-13 06:45:00,2023-10-13 07:00:00,2023-10-13,7,64.34298,64.09798,64.03844
2023-10-13 07:45:00,2023-10-13 08:00:00,2023-10-13,8,43.65175,40.62488,41.69293
2023-10-13 08:45:00,2023-10-13 09:00:00,2023-10-13,9,42.51208,18.54453,30.65756
2023-10-13 09:45:00,2023-10-13 10:00:00,2023-10-13,10,24.44732,18.05731,22.14668
2023-10-13 10:45:00,2023-10-13 11:00:00,2023-10-13,11,42.01141,22.32773,27.72891
2023-10-13 11:45:00,2023-10-13 12:00:00,2023-10-13,12,37.98196,23.52583,26.43284
2023-10-13 12:45:00,2023-10-13 13:00:00,2023-10-13,13,32.48535,30.32824,17.53474
2023-10-13 13:45:00,2023-10-13 14:00:00,2023-10-13,14,42.81354,34.01142,27.20021
2023-10-13 14:45:00,2023-10-13 15:00:00,2023-10-13,15,48.41764,37.83824,45.22043
2023-10-13 15:45:00,2023-10-13 16:00:00,2023-10-13,16,55.16718,60.6558,46.39914
2023-10-13 16:45:00,2023-10-13 17:00:00,2023-10-13,17,95.73859,82.52963,91.74066
2023-10-13 17:45:00,2023-10-13 18:00:00,2023-10-13,18,117.95956,121.84382,117.85997
2023-10-13 18:45:00,2023-10-13 19:00:00,2023-10-13,19,76.66806,89.35124,78.52723
2023-10-13 19:45:00,2023-10-13 20:00:00,2023-10-13,20,68.48092,79.38807,70.33636
2023-10-13 20:45:00,2023-10-13 21:00:00,2023-10-13,21,68.41211,77.16874,69.93218
2023-10-13 21:45:00,2023-10-13 22:00:00,2023-10-13,22,62.60077,70.59675,63.94569
2023-10-13 22:45:00,2023-10-13 23:00:00,2023-10-13,23,57.36837,79.3672,58.63725
2023-10-13 23:45:00,2023-10-14 00:00:00,2023-10-13,24,51.81967,57.71872,52.23462
2023-10-14 00:45:00,2023-10-14 01:00:00,2023-10-14,1,47.44507,49.9631,47.3675
2023-10-14 01:45:00,2023-10-14 02:00:00,2023-10-14,2,50.61339,55.6319,50.42991
2023-10-14 02:45:00,2023-10-14 03:00:00,2023-10-14,3,54.62906,58.43286,54.2849
2023-10-14 03:45:00,2023-10-14 04:00:00,2023-10-14,4,57.38735,59.12286,56.83346
2023-10-14 04:45:00,2023-10-14 05:00:00,2023-10-14,5,65.34703,72.32583,64.94862
2023-10-14 05:45:00,2023-10-14 06:00:00,2023-10-14,6,73.59187,76.90863,72.77538
2023-10-14 06:45:00,2023-10-14 07:00:00,2023-10-14,7,59.14036,58.24579,58.23376
2023-10-14 07:45:00,2023-10-14 08:00:00,2023-10-14,8,27.87777,25.68999,26.44751
2023-10-14 08:45:00,2023-10-14 09:00:00,2023-10-14,9,37.6786,23.02787,23.08336
2023-10-14 09:45:00,2023-10-14 10:00:00,2023-10-14,10,29.14326,27.08646,27.44892
2023-10-14 10:45:00,2023-10-14 11:00:00,2023-10-14,11,-13.44154,-22.77081,-25.07858
2023-10-14 11:45:00,2023-10-14 12:00:00,2023-10-14,12,-27.02803,-30.47039,-29.91433
2023-10-14 12:45:00,2023-10-14 13:00:00,2023-10-14,13,-26.52328,-24.04471,-25.12114
2023-10-14 13:45:00,2023-10-14 14:00:00,2023-10-14,14,-7.80577,-17.27826,-18.34742
2023-10-14 14:45:00,2023-10-14 15:00:00,2023-10-14,15,25.67659,-13.21924,-18.07102
2023-10-14 15:45:00,2023-10-14 16:00:00,2023-10-14,16,46.94967,4.6738,0.87427
2023-10-14 16:45:00,2023-10-14 17:00:00,2023-10-14,17,59.94615,55.28043,57.19653
2023-10-14 17:45:00,2023-10-14 18:00:00,2023-10-14,18,98.21127,99.61902,98.08032
2023-10-14 18:45:00,2023-10-14 19:00:00,2023-10-14,19,83.35132,85.87657,84.211
2023-10-14 19:45:00,2023-10-14 20:00:00,2023-10-14,20,65.53656,67.73801,66.27034
2023-10-14 20:45:00,2023-10-14 21:00:00,2023-10-14,21,54.62726,62.20289,55.15891
2023-10-14 21:45:00,2023-10-14 22:00:00,2023-10-14,22,63.10158,69.2402,63.77578
2023-10-14 22:45:00,2023-10-14 23:00:00,2023-10-14,23,51.18104,62.52701,50.95999
2023-10-14 23:45:00,2023-10-15 00:00:00,2023-10-14,24,47.75761,63.09537,47.43178
2023-10-15 00:45:00,2023-10-15 01:00:00,2023-10-15,1,54.17709,62.91945,55.06488
2023-10-15 01:45:00,2023-10-15 02:00:00,2023-10-15,2,48.31195,56.66957,49.06107
2023-10-15 02:45:00,2023-10-15 03:00:00,2023-10-15,3,48.59461,50.1858,48.92178
2023-10-15 03:45:00,2023-10-15 04:00:00,2023-10-15,4,53.44442,58.0231,53.77907
2023-10-15 04:45:00,2023-10-15 05:00:00,2023-10-15,5,54.49459,55.30265,55.04505
2023-10-15 05:45:00,2023-10-15 06:00:00,2023-10-15,6,57.86031,58.51951,58.39604
2023-10-15 06:45:00,2023-10-15 07:00:00,2023-10-15,7,58.58668,59.19249,59.09842
2023-10-15 07:45:00,2023-10-15 08:00:00,2023-10-15,8,25.9483,24.07939,24.59882
2023-10-15 08:45:00,2023-10-15 09:00:00,2023-10-15,9,38.17518,-8.25676,-11.00581
2023-10-15 09:45:00,2023-10-15 10:00:00,2023-10-15,10,52.88515,-26.38681,-33.71532
2023-10-15 10:45:00,2023-10-15 11:00:00,2023-10-15,11,61.9284,-27.1811,-34.3218
2023-10-15 11:45:00,2023-10-15 12:00:00,2023-10-15,12,48.40029,-16.86599,-24.49644
2023-10-15 12:45:00,2023-10-15 13:00:00,2023-10-15,13,64.50246,-22.74207,-31.46698
2023-10-15 13:45:00,2023-10-15 14:00:00,2023-10-15,14,42.00977,2.84666,-3.70346
2023-10-15 14:45:00,2023-10-15 15:00:00,2023-10-15,15,48.28385,14.08587,9.62881
2023-10-15 15:45:00,2023-10-15 16:00:00,2023-10-15,16,48.17585,30.10411,25.32663
2023-10-15 16:45:00,2023-10-15 17:00:00,2023-10-15,17,83.08593,64.62399,79.54246
2023-10-15 17:45:00,2023-10-15 18:00:00,2023-10-15,18,150.44112,155.14828,152.11073
2023-10-15 18:45:00,2023-10-15 19:00:00,2023-10-15,19,78.76545,107.74569,82.09403
2023-10-15 19:45:00,2023-10-15 20:00:00,2023-10-15,20,83.60883,103.27819,86.41417
2023-10-15 20:45:00,2023-10-15 21:00:00,2023-10-15,21,67.85221,76.62698,68.95657
2023-10-15 21:45:00,2023-10-15 22:00:00,2023-10-15,22,66.79438,73.15701,67.94088
2023-10-15 22:45:00,2023-10-15 23:00:00,2023-10-15,23,59.18246,64.54414,59.56728
2023-10-15 23:45:00,2023-10-16 00:00:00,2023-10-15,24,53.14849,59.95207,53.49009
2023-10-16 00:45:00,2023-10-16 01:00:00,2023-10-16,1,53.39308,53.86128,53.09971
2023-10-16 01:45:00,2023-10-16 02:00:00,2023-10-16,2,48.06877,48.77885,47.3556
2023-10-16 02:45:00,2023-10-16 03:00:00,2023-10-16,3,49.56349,49.33705,48.81099
2023-10-16 03:45:00,2023-10-16 04:00:00,2023-10-16,4,53.29779,53.27605,52.4069
2023-10-16 04:45:00,2023-10-16 05:00:00,2023-10-16,5,64.23924,63.1226,63.27602
2023-10-16 05:45:00,2023-10-16 06:00:00,2023-10-16,6,76.63631,74.69815,75.51756
2023-10-16 06:45:00,2023-10-16 07:00:00,2023-10-16,7,82.30329,82.32499,82.01177
2023-10-16 07:45:00,2023-10-16 08:00:00,2023-10-16,8,47.13461,43.99037,45.48912
2023-10-16 08:45:00,2023-10-16 09:00:00,2023-10-16,9,42.25088,15.69502,15.38855
2023-10-16 09:45:00,2023-10-16 10:00:00,2023-10-16,10,41.4141,21.25045,27.58197
2023-10-16 10:45:00,2023-10-16 11:00:00,2023-10-16,11,41.43291,35.01839,38.30734
2023-10-16 11:45:00,2023-10-16 12:00:00,2023-10-16,12,47.33111,41.02905,49.73156
2023-10-16 12:45:00,2023-10-16 13:00:00,2023-10-16,13,49.75676,48.4349,43.24413
2023-10-16 13:45:00,2023-10-16 14:00:00,2023-10-16,14,55.93468,58.05461,47.08595
2023-10-16 14:45:00,2023-10-16 15:00:00,2023-10-16,15,72.71079,66.10264,61.7584
2023-10-16 15:45:00,2023-10-16 16:00:00,2023-10-16,16,90.26739,82.95956,93.78687
2023-10-16 16:45:00,2023-10-16 17:00:00,2023-10-16,17,131.51451,116.37969,124.13911
2023-10-16 17:45:00,2023-10-16 18:00:00,2023-10-16,18,362.23474,372.60007,367.45404
2023-10-16 18:45:00,2023-10-16 19:00:00,2023-10-16,19,125.20067,133.50764,129.75877
2023-10-16 19:45:00,2023-10-16 20:00:00,2023-10-16,20,86.11277,92.70626,89.74618
2023-10-16 20:45:00,2023-10-16 21:00:00,2023-10-16,21,74.71242,78.22451,75.68878
2023-10-16 21:45:00,2023-10-16 22:00:00,2023-10-16,22,63.96603,65.44037,63.85595
2023-10-16 22:45:00,2023-10-16 23:00:00,2023-10-16,23,55.85404,56.73212,55.36788
2023-10-16 23:45:00,2023-10-17 00:00:00,2023-10-16,24,44.69541,46.16264,44.4618
2023-10-17 00:45:00,2023-10-17 01:00:00,2023-10-17,1,49.70643,47.60825,47.47748
2023-10-17 01:45:00,2023-10-17 02:00:00,2023-10-17,2,52.18523,48.74053,49.31433
2023-10-17 02:45:00,2023-10-17 03:00:00,2023-10-17,3,50.84418,44.16133,48.16641
2023-10-17 03:45:00,2023-10-17 04:00:00,2023-10-17,4,49.89278,46.83809,47.38462
2023-10-17 04:45:00,2023-10-17 05:00:00,2023-10-17,5,55.70698,52.05121,52.99927
2023-10-17 05:45:00,2023-10-17 06:00:00,2023-10-17,6,64.54835,61.90849,62.59911
2023-10-17 06:45:00,2023-10-17 07:00:00,2023-10-17,7,78.21146,76.48325,77.19173
2023-10-17 07:45:00,2023-10-17 08:00:00,2023-10-17,8,49.96128,49.94826,49.25151
2023-10-17 08:45:00,2023-10-17 09:00:00,2023-10-17,9,53.36484,37.53211,30.29145
2023-10-17 09:45:00,2023-10-17 10:00:00,2023-10-17,10,61.52131,36.52084,28.6483
2023-10-17 10:45:00,2023-10-17 11:00:00,2023-10-17,11,105.46682,51.56169,39.3595
2023-10-17 11:45:00,2023-10-17 12:00:00,2023-10-17,12,59.22797,34.83594,29.63661
2023-10-17 12:45:00,2023-10-17 13:00:00,2023-10-17,13,59.32277,34.21969,34.18107
2023-10-17 13:45:00,2023-10-17 14:00:00,2023-10-17,14,60.69107,44.86284,48.85788
2023-10-17 14:45:00,2023-10-17 15:00:00,2023-10-17,15,34.93962,30.05079,37.24893
2023-10-17 15:45:00,2023-10-17 16:00:00,2023-10-17,16,64.1852,49.24488,54.26178
2023-10-17 16:45:00,2023-10-17 17:00:00,2023-10-17,17,121.30841,115.58118,125.53278
2023-10-17 17:45:00,2023-10-17 18:00:00,2023-10-17,18,195.44284,190.77048,195.44284
2023-10-17 18:45:00,2023-10-17 19:00:00,2023-10-17,19,161.45702,153.865,154.8376
2023-10-17 19:45:00,2023-10-17 20:00:00,2023-10-17,20,100.23042,98.38297,100.23042
2023-10-17 20:45:00,2023-10-17 21:00:00,2023-10-17,21,87.47427,88.53985,90.07958
2023-10-17 21:45:00,2023-10-17 22:00:00,2023-10-17,22,81.21893,79.94254,81.21893
2023-10-17 22:45:00,2023-10-17 23:00:00,2023-10-17,23,80.44768,75.40335,79.13831
2023-10-17 23:45:00,2023-10-18 00:00:00,2023-10-17,24,64.45322,63.39728,63.5764
2023-10-18 00:45:00,2023-10-18 01:00:00,2023-10-18,1,64.75015,63.93886,64.82798
2023-10-18 01:45:00,2023-10-18 02:00:00,2023-10-18,2,58.2971,57.62499,58.31344
2023-10-18 02:45:00,2023-10-18 03:00:00,2023-10-18,3,60.05468,55.68657,60.05468
2023-10-18 03:45:00,2023-10-18 04:00:00,2023-10-18,4,59.63302,58.70855,59.63302
2023-10-18 04:45:00,2023-10-18 05:00:00,2023-10-18,5,68.27002,66.95096,68.27002
2023-10-18 05:45:00,2023-10-18 06:00:00,2023-10-18,6,79.75673,77.91069,79.75673
2023-10-18 06:45:00,2023-10-18 07:00:00,2023-10-18,7,97.77416,96.28281,96.91433
2023-10-18 07:45:00,2023-10-18 08:00:00,2023-10-18,8,51.36907,49.59983,50.50949
2023-10-18 08:45:00,2023-10-18 09:00:00,2023-10-18,9,41.38863,30.40869,29.19101
2023-10-18 09:45:00,2023-10-18 10:00:00,2023-10-18,10,39.31356,30.03382,28.15826
2023-10-18 10:45:00,2023-10-18 11:00:00,2023-10-18,11,36.76344,32.63387,30.87208
2023-10-18 11:45:00,2023-10-18 12:00:00,2023-10-18,12,43.48824,33.6435,29.64251
2023-10-18 12:45:00,2023-10-18 13:00:00,2023-10-18,13,44.01366,39.66977,37.94907
2023-10-18 13:45:00,2023-10-18 14:00:00,2023-10-18,14,51.00892,51.95188,51.12611
2023-10-18 14:45:00,2023-10-18 15:00:00,2023-10-18,15,61.12018,49.32156,47.20434
2023-10-18 15:45:00,2023-10-18 16:00:00,2023-10-18,16,76.22877,71.51837,74.69636
2023-10-18 16:45:00,2023-10-18 17:00:00,2023-10-18,17,130.31834,133.83498,136.59299
2023-10-18 17:45:00,2023-10-18 18:00:00,2023-10-18,18,1029.6333,1000.107,1029.6333
2023-10-18 18:45:00,2023-10-18 19:00:00,2023-10-18,19,236.95552,231.03731,236.95552
2023-10-18 19:45:00,2023-10-18 20:00:00,2023-10-18,20,101.50275,102.91686,102.32632
2023-10-18 20:45:00,2023-10-18 21:00:00,2023-10-18,21,98.98044,100.97383,100.19326
2023-10-18 21:45:00,2023-10-18 22:00:00,2023-10-18,22,102.49987,101.9074,102.71255
2023-10-18 22:45:00,2023-10-18 23:00:00,2023-10-18,23,82.98608,74.91998,81.84949
2023-10-18 23:45:00,2023-10-19 00:00:00,2023-10-18,24,73.48447,71.85793,73.48447
2023-10-19 00:45:00,2023-10-19 01:00:00,2023-10-19,1,71.19451,71.097,71.2857
2023-10-19 01:45:00,2023-10-19 02:00:00,2023-10-19,2,68.55472,69.19819,68.68529
2023-10-19 02:45:00,2023-10-19 03:00:00,2023-10-19,3,65.09796,65.9103,65.22905
2023-10-19 03:45:00,2023-10-19 04:00:00,2023-10-19,4,70.06349,69.56999,70.12537
2023-10-19 04:45:00,2023-10-19 05:00:00,2023-10-19,5,81.99007,78.3807,82.0287
2023-10-19 05:45:00,2023-10-19 06:00:00,2023-10-19,6,90.62894,84.92642,90.75287
2023-10-19 06:45:00,2023-10-19 07:00:00,2023-10-19,7,129.0747,127.461,130.17085
2023-10-19 07:45:00,2023-10-19 08:00:00,2023-10-19,8,63.77095,63.45417,63.79615
2023-10-19 08:45:00,2023-10-19 09:00:00,2023-10-19,9,68.26685,40.06728,36.97183
2023-10-19 09:45:00,2023-10-19 10:00:00,2023-10-19,10,54.81923,34.23651,29.29792
2023-10-19 10:45:00,2023-10-19 11:00:00,2023-10-19,11,61.32567,42.30464,37.39239
2023-10-19 11:45:00,2023-10-19 12:00:00,2023-10-19,12,57.60904,48.74892,45.87925
2023-10-19 12:45:00,2023-10-19 13:00:00,2023-10-19,13,57.16403,48.19115,44.99441
2023-10-19 13:45:00,2023-10-19 14:00:00,2023-10-19,14,68.01322,46.31495,48.58258
2023-10-19 14:45:00,2023-10-19 15:00:00,2023-10-19,15,87.79994,63.25131,60.89212
2023-10-19 15:45:00,2023-10-19 16:00:00,2023-10-19,16,122.29526,79.87692,81.46745
2023-10-19 16:45:00,2023-10-19 17:00:00,2023-10-19,17,175.39928,138.03651,135.43433
2023-10-19 17:45:00,2023-10-19 18:00:00,2023-10-19,18,301.44556,293.65936,301.44556
2023-10-19 18:45:00,2023-10-19 19:00:00,2023-10-19,19,256.52078,256.9135,258.165
2023-10-19 19:45:00,2023-10-19 20:00:00,2023-10-19,20,129.40082,130.9273,130.16295
2023-10-19 20:45:00,2023-10-19 21:00:00,2023-10-19,21,105.56115,120.43536,106.79489
2023-10-19 21:45:00,2023-10-19 22:00:00,2023-10-19,22,85.10239,92.59159,86.17174
2023-10-19 22:45:00,2023-10-19 23:00:00,2023-10-19,23,83.83606,91.97265,84.40939
2023-10-19 23:45:00,2023-10-20 00:00:00,2023-10-19,24,63.81595,74.98629,63.83586
2023-10-20 00:45:00,2023-10-20 01:00:00,2023-10-20,1,64.78094,64.00221,63.89739
2023-10-20 01:45:00,2023-10-20 02:00:00,2023-10-20,2,60.6739,62.78333,60.06698
2023-10-20 02:45:00,2023-10-20 03:00:00,2023-10-20,3,60.45222,61.29576,60.04468
2023-10-20 03:45:00,2023-10-20 04:00:00,2023-10-20,4,60.17805,58.9975,59.1713
2023-10-20 04:45:00,2023-10-20 05:00:00,2023-10-20,5,66.96193,67.47859,66.21883
2023-10-20 05:45:00,2023-10-20 06:00:00,2023-10-20,6,84.8801,86.31755,84.33601
2023-10-20 06:45:00,2023-10-20 07:00:00,2023-10-20,7,100.89076,105.76587,101.35207
2023-10-20 07:45:00,2023-10-20 08:00:00,2023-10-20,8,59.82135,56.52567,56.84678
2023-10-20 08:45:00,2023-10-20 09:00:00,2023-10-20,9,51.8867,33.44337,28.45123
2023-10-20 09:45:00,2023-10-20 10:00:00,2023-10-20,10,56.11197,37.51657,35.50476
2023-10-20 10:45:00,2023-10-20 11:00:00,2023-10-20,11,49.37903,36.65268,33.12343
2023-10-20 11:45:00,2023-10-20 12:00:00,2023-10-20,12,53.23367,34.9829,29.14182
2023-10-20 12:45:00,2023-10-20 13:00:00,2023-10-20,13,54.20392,43.30081,40.31809
2023-10-20 13:45:00,2023-10-20 14:00:00,2023-10-20,14,64.60452,74.52729,53.74804
2023-10-20 14:45:00,2023-10-20 15:00:00,2023-10-20,15,75.51212,73.00066,71.30348
2023-10-20 15:45:00,2023-10-20 16:00:00,2023-10-20,16,86.82647,85.07516,82.68441
2023-10-20 16:45:00,2023-10-20 17:00:00,2023-10-20,17,115.67886,116.05885,111.544
2023-10-20 17:45:00,2023-10-20 18:00:00,2023-10-20,18,199.27274,206.53307,203.16618
2023-10-20 18:45:00,2023-10-20 19:00:00,2023-10-20,19,150.9507,156.14523,154.28323
2023-10-20 19:45:00,2023-10-20 20:00:00,2023-10-20,20,84.1752,89.14431,86.6504
2023-10-20 20:45:00,2023-10-20 21:00:00,2023-10-20,21,95.44609,100.88234,98.46678
2023-10-20 21:45:00,2023-10-20 22:00:00,2023-10-20,22,64.01809,84.14289,66.91426
2023-10-20 22:45:00,2023-10-20 23:00:00,2023-10-20,23,66.97859,73.82852,69.57699
2023-10-20 23:45:00,2023-10-21 00:00:00,2023-10-20,24,60.36804,78.11877,63.24388
2023-10-21 00:45:00,2023-10-21 01:00:00,2023-10-21,1,52.47896,51.69,52.0488
2023-10-21 01:45:00,2023-10-21 02:00:00,2023-10-21,2,57.2062,67.27556,57.748
2023-10-21 02:45:00,2023-10-21 03:00:00,2023-10-21,3,57.50543,67.8401,58.31762
2023-10-21 03:45:00,2023-10-21 04:00:00,2023-10-21,4,49.8656,44.53886,48.98222
2023-10-21 04:45:00,2023-10-21 05:00:00,2023-10-21,5,49.82478,47.44016,48.82362
2023-10-21 05:45:00,2023-10-21 06:00:00,2023-10-21,6,55.0164,52.18394,53.31056
2023-10-21 06:45:00,2023-10-21 07:00:00,2023-10-21,7,59.37971,56.78927,58.2338
2023-10-21 07:45:00,2023-10-21 08:00:00,2023-10-21,8,50.72961,30.06261,26.51206
2023-10-21 08:45:00,2023-10-21 09:00:00,2023-10-21,9,49.14666,1.82883,-11.11457
2023-10-21 09:45:00,2023-10-21 10:00:00,2023-10-21,10,40.93037,8.68176,9.66671
2023-10-21 10:45:00,2023-10-21 11:00:00,2023-10-21,11,21.99687,10.07631,9.49614
2023-10-21 11:45:00,2023-10-21 12:00:00,2023-10-21,12,29.56197,22.80528,21.55579
2023-10-21 12:45:00,2023-10-21 13:00:00,2023-10-21,13,29.79702,22.02363,22.39761
2023-10-21 13:45:00,2023-10-21 14:00:00,2023-10-21,14,29.9888,25.30192,27.94014
2023-10-21 14:45:00,2023-10-21 15:00:00,2023-10-21,15,31.07824,25.85048,28.80282
2023-10-21 15:45:00,2023-10-21 16:00:00,2023-10-21,16,48.3987,44.91512,44.5016
2023-10-21 16:45:00,2023-10-21 17:00:00,2023-10-21,17,67.36412,66.17437,65.76355
2023-10-21 17:45:00,2023-10-21 18:00:00,2023-10-21,18,138.98631,139.82903,142.04565
2023-10-21 19:45:00,2023-10-21 20:00:00,2023-10-21,20,69.87615,74.83762,75.35898
2023-10-21 20:45:00,2023-10-21 21:00:00,2023-10-21,21,63.24176,63.11113,63.84628
2023-10-21 21:45:00,2023-10-21 22:00:00,2023-10-21,22,56.26089,56.4231,56.84871
2023-10-21 22:45:00,2023-10-21 23:00:00,2023-10-21,23,53.21954,48.75358,52.74194
2023-10-21 23:45:00,2023-10-22 00:00:00,2023-10-21,24,51.03223,48.56552,49.62791
2023-10-22 00:45:00,2023-10-22 01:00:00,2023-10-22,1,51.39704,47.65359,49.2221
2023-10-22 01:45:00,2023-10-22 02:00:00,2023-10-22,2,40.52601,37.9784,38.72512
2023-10-22 02:45:00,2023-10-22 03:00:00,2023-10-22,3,36.4415,34.13335,34.81074
2023-10-22 03:45:00,2023-10-22 04:00:00,2023-10-22,4,41.03222,38.41606,39.1024
2023-10-22 04:45:00,2023-10-22 05:00:00,2023-10-22,5,41.11979,38.51216,39.1671
2023-10-22 05:45:00,2023-10-22 06:00:00,2023-10-22,6,41.2777,37.91024,38.83403
2023-10-22 06:45:00,2023-10-22 07:00:00,2023-10-22,7,41.43888,38.23409,39.48658
2023-10-22 07:45:00,2023-10-22 08:00:00,2023-10-22,8,46.86835,6.49185,24.68179
2023-10-22 08:45:00,2023-10-22 09:00:00,2023-10-22,9,43.34687,-19.95887,-21.97323
2023-10-22 09:45:00,2023-10-22 10:00:00,2023-10-22,10,42.41713,-15.55578,-14.11635
2023-10-22 10:45:00,2023-10-22 11:00:00,2023-10-22,11,46.72459,-17.18798,-15.7072
2023-10-22 11:45:00,2023-10-22 12:00:00,2023-10-22,12,60.38383,-15.25527,10.75336
2023-10-22 12:45:00,2023-10-22 13:00:00,2023-10-22,13,68.63855,-31.47984,9.86996
2023-10-22 13:45:00,2023-10-22 14:00:00,2023-10-22,14,71.24868,-31.59516,1.73881
2023-10-22 14:45:00,2023-10-22 15:00:00,2023-10-22,15,63.85145,-27.03133,-11.12736
2023-10-22 15:45:00,2023-10-22 16:00:00,2023-10-22,16,61.00875,-13.01669,13.10779
2023-10-22 16:45:00,2023-10-22 17:00:00,2023-10-22,17,54.23252,32.67248,40.44722
2023-10-22 17:45:00,2023-10-22 18:00:00,2023-10-22,18,70.22281,66.61994,65.30244
2023-10-22 18:45:00,2023-10-22 19:00:00,2023-10-22,19,61.79869,59.70628,60.55226
2023-10-22 19:45:00,2023-10-22 20:00:00,2023-10-22,20,60.04336,57.19703,58.00016
2023-10-22 20:45:00,2023-10-22 21:00:00,2023-10-22,21,53.15625,50.40327,51.29487
2023-10-22 21:45:00,2023-10-22 22:00:00,2023-10-22,22,47.78175,45.63596,46.35586
2023-10-22 22:45:00,2023-10-22 23:00:00,2023-10-22,23,37.95751,36.58773,36.7938
2023-10-22 23:45:00,2023-10-23 00:00:00,2023-10-22,24,30.88301,29.9352,30.1403
2023-10-23 00:45:00,2023-10-23 01:00:00,2023-10-23,1,38.03009,35.65568,36.26337
2023-10-23 01:45:00,2023-10-23 02:00:00,2023-10-23,2,38.72691,36.10769,36.80236
2023-10-23 02:45:00,2023-10-23 03:00:00,2023-10-23,3,37.13497,34.37344,35.11189
2023-10-23 03:45:00,2023-10-23 04:00:00,2023-10-23,4,37.32555,34.438,35.24311
2023-10-23 04:45:00,2023-10-23 05:00:00,2023-10-23,5,45.64807,41.71114,43.06587
2023-10-23 05:45:00,2023-10-23 06:00:00,2023-10-23,6,54.01223,48.49538,50.58154
2023-10-23 06:45:00,2023-10-23 07:00:00,2023-10-23,7,52.73804,48.84126,50.18123
2023-10-23 07:45:00,2023-10-23 08:00:00,2023-10-23,8,49.0878,21.69868,45.41742
2023-10-23 08:45:00,2023-10-23 09:00:00,2023-10-23,9,32.87911,16.44977,32.5087
2023-10-23 09:45:00,2023-10-23 10:00:00,2023-10-23,10,38.59739,15.99622,19.69349
2023-10-23 10:45:00,2023-10-23 11:00:00,2023-10-23,11,35.77956,18.68193,23.19335
