Local Timestamp Pacific Time (Interval Ending),SP-15 LMP,Local Date,Hour Number
2023-06-25 23:45:00,32.23908,2023-06-25,24
2023-06-26 00:00:00,29.97094,2023-06-25,24
2023-06-26 00:15:00,36.68215,2023-06-26,1
2023-06-26 00:30:00,35.7832,2023-06-26,1
2023-06-26 00:45:00,32.96926,2023-06-26,1
2023-06-26 01:00:00,30.13535,2023-06-26,1
2023-06-26 01:15:00,33.32962,2023-06-26,2
2023-06-26 01:30:00,30.12617,2023-06-26,2
2023-06-26 01:45:00,29.33743,2023-06-26,2
2023-06-26 02:00:00,28.52643,2023-06-26,2
2023-06-26 02:15:00,28.73749,2023-06-26,3
2023-06-26 02:30:00,28.38706,2023-06-26,3
2023-06-26 02:45:00,28.2549,2023-06-26,3
2023-06-26 03:00:00,27.86228,2023-06-26,3
2023-06-26 03:15:00,28.78989,2023-06-26,4
2023-06-26 03:30:00,29.17245,2023-06-26,4
2023-06-26 03:45:00,29.15977,2023-06-26,4
2023-06-26 04:00:00,29.05586,2023-06-26,4
2023-06-26 04:15:00,28.86046,2023-06-26,5
2023-06-26 04:30:00,29.04092,2023-06-26,5
2023-06-26 04:45:00,29.32179,2023-06-26,5
2023-06-26 05:00:00,29.479,2023-06-26,5
2023-06-26 05:15:00,28.7976,2023-06-26,6
2023-06-26 05:30:00,29.29004,2023-06-26,6
2023-06-26 05:45:00,31.74512,2023-06-26,6
2023-06-26 06:00:00,29.75611,2023-06-26,6
2023-06-26 06:15:00,29.88211,2023-06-26,7
2023-06-26 06:30:00,29.08801,2023-06-26,7
2023-06-26 06:45:00,25.73863,2023-06-26,7
2023-06-26 07:00:00,16.97252,2023-06-26,7
2023-06-26 07:15:00,26.76589,2023-06-26,8
2023-06-26 07:30:00,20.27984,2023-06-26,8
2023-06-26 07:45:00,17.52973,2023-06-26,8
2023-06-26 08:00:00,14.57213,2023-06-26,8
2023-06-26 08:15:00,17.6776,2023-06-26,9
2023-06-26 08:30:00,17.21354,2023-06-26,9
2023-06-26 08:45:00,17.1904,2023-06-26,9
2023-06-26 09:00:00,12.06082,2023-06-26,9
2023-06-26 09:15:00,14.67216,2023-06-26,10
2023-06-26 09:30:00,13.87991,2023-06-26,10
2023-06-26 09:45:00,14.82151,2023-06-26,10
2023-06-26 10:00:00,13.31576,2023-06-26,10
2023-06-26 10:15:00,14.3536,2023-06-26,11
2023-06-26 10:30:00,13.76999,2023-06-26,11
2023-06-26 10:45:00,14.23006,2023-06-26,11
2023-06-26 11:00:00,14.08389,2023-06-26,11
2023-06-26 11:15:00,16.27975,2023-06-26,12
2023-06-26 11:30:00,16.30422,2023-06-26,12
2023-06-26 11:45:00,16.7052,2023-06-26,12
2023-06-26 12:00:00,16.46989,2023-06-26,12
2023-06-26 12:15:00,15.40454,2023-06-26,13
2023-06-26 12:30:00,13.45799,2023-06-26,13
2023-06-26 12:45:00,16.3736,2023-06-26,13
2023-06-26 13:00:00,19.12415,2023-06-26,13
2023-06-26 13:15:00,18.39764,2023-06-26,14
2023-06-26 13:30:00,20.06605,2023-06-26,14
2023-06-26 13:45:00,21.8002,2023-06-26,14
2023-06-26 14:00:00,23.6154,2023-06-26,14
2023-06-26 14:15:00,20.74703,2023-06-26,15
2023-06-26 14:30:00,24.01793,2023-06-26,15
2023-06-26 14:45:00,24.74999,2023-06-26,15
2023-06-26 15:00:00,28.81008,2023-06-26,15
2023-06-26 15:30:00,22.60116,2023-06-26,16
2023-06-26 15:45:00,25.66026,2023-06-26,16
2023-06-26 16:00:00,28.10407,2023-06-26,16
2023-06-26 16:15:00,20.90572,2023-06-26,17
2023-06-26 16:30:00,22.70928,2023-06-26,17
2023-06-26 16:45:00,26.54031,2023-06-26,17
2023-06-26 17:00:00,27.51712,2023-06-26,17
2023-06-26 17:15:00,23.67458,2023-06-26,18
2023-06-26 17:30:00,27.95878,2023-06-26,18
2023-06-26 17:45:00,30.49704,2023-06-26,18
2023-06-26 18:00:00,37.14394,2023-06-26,18
2023-06-26 18:15:00,19.39879,2023-06-26,19
2023-06-26 18:30:00,24.42782,2023-06-26,19
2023-06-26 18:45:00,32.70522,2023-06-26,19
2023-06-26 19:00:00,44.85466,2023-06-26,19
2023-06-26 19:15:00,38.46434,2023-06-26,20
2023-06-26 19:30:00,44.66155,2023-06-26,20
2023-06-26 19:45:00,57.10926,2023-06-26,20
2023-06-26 20:00:00,79.96076,2023-06-26,20
2023-06-26 20:15:00,53.80116,2023-06-26,21
2023-06-26 20:30:00,98.92474,2023-06-26,21
2023-06-26 20:45:00,76.31367,2023-06-26,21
2023-06-26 21:00:00,65.75195,2023-06-26,21
2023-06-26 21:15:00,70.64188,2023-06-26,22
2023-06-26 21:30:00,59.09403,2023-06-26,22
2023-06-26 21:45:00,124.44317,2023-06-26,22
2023-06-26 22:00:00,68.6206,2023-06-26,22
2023-06-26 22:15:00,46.62112,2023-06-26,23
2023-06-26 22:30:00,34.46201,2023-06-26,23
2023-06-26 22:45:00,36.90759,2023-06-26,23
2023-06-26 23:00:00,33.17697,2023-06-26,23
2023-06-26 23:15:00,46.25935,2023-06-26,24
2023-06-26 23:30:00,35.51606,2023-06-26,24
2023-06-26 23:45:00,31.63372,2023-06-26,24
2023-06-27 00:00:00,37.12526,2023-06-26,24
2023-06-27 00:15:00,40.38178,2023-06-27,1
2023-06-27 00:30:00,35.44297,2023-06-27,1
2023-06-27 00:45:00,34.95094,2023-06-27,1
2023-06-27 01:00:00,34.4259,2023-06-27,1
2023-06-27 01:15:00,36.02517,2023-06-27,2
2023-06-27 01:30:00,35.11563,2023-06-27,2
2023-06-27 01:45:00,33.97464,2023-06-27,2
2023-06-27 02:00:00,32.72565,2023-06-27,2
2023-06-27 02:15:00,32.00304,2023-06-27,3
2023-06-27 02:30:00,28.90438,2023-06-27,3
2023-06-27 02:45:00,29.51342,2023-06-27,3
2023-06-27 03:00:00,28.81887,2023-06-27,3
2023-06-27 03:15:00,32.2176,2023-06-27,4
2023-06-27 03:30:00,31.95158,2023-06-27,4
2023-06-27 03:45:00,32.72321,2023-06-27,4
2023-06-27 04:00:00,31.92126,2023-06-27,4
2023-06-27 04:15:00,29.57028,2023-06-27,5
2023-06-27 04:30:00,30.84279,2023-06-27,5
2023-06-27 04:45:00,32.76977,2023-06-27,5
2023-06-27 05:00:00,32.99603,2023-06-27,5
2023-06-27 05:15:00,33.83728,2023-06-27,6
2023-06-27 05:30:00,34.26302,2023-06-27,6
2023-06-27 05:45:00,36.15687,2023-06-27,6
2023-06-27 06:00:00,35.90851,2023-06-27,6
2023-06-27 06:15:00,34.03012,2023-06-27,7
2023-06-27 06:30:00,31.0,2023-06-27,7
2023-06-27 06:45:00,27.1004,2023-06-27,7
2023-06-27 07:00:00,18.30762,2023-06-27,7
2023-06-27 07:15:00,22.86833,2023-06-27,8
2023-06-27 07:30:00,17.94537,2023-06-27,8
2023-06-27 07:45:00,14.66519,2023-06-27,8
2023-06-27 08:00:00,12.67654,2023-06-27,8
2023-06-27 08:15:00,16.74509,2023-06-27,9
2023-06-27 08:30:00,17.39418,2023-06-27,9
2023-06-27 08:45:00,17.08307,2023-06-27,9
2023-06-27 09:00:00,14.97156,2023-06-27,9
2023-06-27 09:15:00,18.95145,2023-06-27,10
2023-06-27 09:30:00,15.9276,2023-06-27,10
2023-06-27 09:45:00,9.2734,2023-06-27,10
2023-06-27 10:00:00,10.68555,2023-06-27,10
2023-06-27 10:15:00,14.39077,2023-06-27,11
2023-06-27 10:30:00,12.06,2023-06-27,11
2023-06-27 10:45:00,7.18282,2023-06-27,11
2023-06-27 11:00:00,15.52257,2023-06-27,11
2023-06-27 11:15:00,18.6268,2023-06-27,12
2023-06-27 11:30:00,18.92161,2023-06-27,12
2023-06-27 11:45:00,20.1388,2023-06-27,12
2023-06-27 12:00:00,21.2848,2023-06-27,12
2023-06-27 12:15:00,21.8664,2023-06-27,13
2023-06-27 12:30:00,21.7988,2023-06-27,13
2023-06-27 12:45:00,22.1,2023-06-27,13
2023-06-27 13:00:00,22.1,2023-06-27,13
2023-06-27 13:15:00,22.1,2023-06-27,14
2023-06-27 13:30:00,23.1288,2023-06-27,14
2023-06-27 13:45:00,24.69167,2023-06-27,14
2023-06-27 14:00:00,26.58327,2023-06-27,14
2023-06-27 14:15:00,21.5488,2023-06-27,15
2023-06-27 14:30:00,24.1876,2023-06-27,15
2023-06-27 14:45:00,25.15818,2023-06-27,15
2023-06-27 15:00:00,26.3784,2023-06-27,15
2023-06-27 15:15:00,25.29564,2023-06-27,16
2023-06-27 15:30:00,25.79926,2023-06-27,16
2023-06-27 15:45:00,28.42169,2023-06-27,16
2023-06-27 16:00:00,31.08574,2023-06-27,16
2023-06-27 16:15:00,25.11752,2023-06-27,17
2023-06-27 16:30:00,29.9188,2023-06-27,17
2023-06-27 16:45:00,32.71019,2023-06-27,17
2023-06-27 17:00:00,34.11612,2023-06-27,17
2023-06-27 17:15:00,25.54,2023-06-27,18
2023-06-27 17:30:00,27.4876,2023-06-27,18
2023-06-27 17:45:00,32.5588,2023-06-27,18
2023-06-27 18:00:00,38.9688,2023-06-27,18
2023-06-27 18:15:00,26.0176,2023-06-27,19
2023-06-27 18:30:00,28.85666,2023-06-27,19
2023-06-27 18:45:00,34.9988,2023-06-27,19
2023-06-27 19:00:00,60.67023,2023-06-27,19
2023-06-27 19:15:00,35.07218,2023-06-27,20
2023-06-27 19:30:00,46.14978,2023-06-27,20
2023-06-27 19:45:00,62.8496,2023-06-27,20
2023-06-27 20:00:00,74.18432,2023-06-27,20
2023-06-27 20:15:00,124.63901,2023-06-27,21
2023-06-27 20:30:00,117.40115,2023-06-27,21
2023-06-27 20:45:00,115.37504,2023-06-27,21
2023-06-27 21:00:00,48.25421,2023-06-27,21
2023-06-27 21:15:00,192.04582,2023-06-27,22
2023-06-27 21:30:00,71.95464,2023-06-27,22
2023-06-27 21:45:00,72.81662,2023-06-27,22
2023-06-27 22:00:00,47.31427,2023-06-27,22
2023-06-27 22:15:00,46.91002,2023-06-27,23
2023-06-27 22:30:00,36.04502,2023-06-27,23
2023-06-27 22:45:00,34.79,2023-06-27,23
2023-06-27 23:00:00,35.53948,2023-06-27,23
2023-06-27 23:15:00,42.42,2023-06-27,24
2023-06-27 23:30:00,39.95206,2023-06-27,24
2023-06-27 23:45:00,35.95,2023-06-27,24
2023-06-28 00:00:00,38.16366,2023-06-27,24
2023-06-28 00:15:00,39.88,2023-06-28,1
2023-06-28 00:30:00,40.07143,2023-06-28,1
2023-06-28 00:45:00,36.37,2023-06-28,1
2023-06-28 01:00:00,33.69274,2023-06-28,1
2023-06-28 01:15:00,36.58303,2023-06-28,2
2023-06-28 01:30:00,36.20858,2023-06-28,2
2023-06-28 01:45:00,35.04085,2023-06-28,2
2023-06-28 02:00:00,32.64509,2023-06-28,2
2023-06-28 02:15:00,33.56681,2023-06-28,3
2023-06-28 02:30:00,32.42637,2023-06-28,3
2023-06-28 02:45:00,32.26487,2023-06-28,3
2023-06-28 03:00:00,31.88923,2023-06-28,3
2023-06-28 03:15:00,31.06904,2023-06-28,4
2023-06-28 03:30:00,31.43686,2023-06-28,4
2023-06-28 03:45:00,30.12197,2023-06-28,4
2023-06-28 04:00:00,30.05623,2023-06-28,4
2023-06-28 04:15:00,30.02016,2023-06-28,5
2023-06-28 04:30:00,29.9454,2023-06-28,5
2023-06-28 04:45:00,30.05249,2023-06-28,5
2023-06-28 05:00:00,30.02188,2023-06-28,5
2023-06-28 05:15:00,30.0,2023-06-28,6
2023-06-28 05:30:00,31.2788,2023-06-28,6
2023-06-28 05:45:00,33.1312,2023-06-28,6
2023-06-28 06:00:00,31.99823,2023-06-28,6
2023-06-28 06:15:00,37.84785,2023-06-28,7
2023-06-28 06:30:00,31.50396,2023-06-28,7
2023-06-28 06:45:00,28.84829,2023-06-28,7
2023-06-28 07:00:00,23.96688,2023-06-28,7
2023-06-28 07:15:00,29.19607,2023-06-28,8
2023-06-28 07:30:00,23.81658,2023-06-28,8
2023-06-28 07:45:00,22.63009,2023-06-28,8
2023-06-28 08:00:00,20.41787,2023-06-28,8
2023-06-28 08:15:00,26.63478,2023-06-28,9
2023-06-28 08:30:00,22.81635,2023-06-28,9
2023-06-28 08:45:00,21.4286,2023-06-28,9
2023-06-28 09:00:00,20.32229,2023-06-28,9
2023-06-28 09:15:00,25.36348,2023-06-28,10
2023-06-28 09:30:00,24.80894,2023-06-28,10
2023-06-28 09:45:00,25.84865,2023-06-28,10
2023-06-28 10:00:00,21.61018,2023-06-28,10
2023-06-28 10:15:00,24.42773,2023-06-28,11
2023-06-28 10:30:00,22.96243,2023-06-28,11
2023-06-28 10:45:00,23.81592,2023-06-28,11
2023-06-28 11:00:00,24.17787,2023-06-28,11
2023-06-28 11:15:00,24.54398,2023-06-28,12
2023-06-28 11:30:00,26.44734,2023-06-28,12
2023-06-28 11:45:00,26.72191,2023-06-28,12
2023-06-28 12:00:00,26.66814,2023-06-28,12
2023-06-28 12:15:00,25.53086,2023-06-28,13
2023-06-28 12:30:00,24.2948,2023-06-28,13
2023-06-28 12:45:00,26.45526,2023-06-28,13
2023-06-28 13:00:00,26.52734,2023-06-28,13
2023-06-28 13:15:00,24.49822,2023-06-28,14
2023-06-28 13:30:00,23.83338,2023-06-28,14
2023-06-28 13:45:00,23.26108,2023-06-28,14
2023-06-28 14:00:00,22.25865,2023-06-28,14
2023-06-28 14:15:00,22.32998,2023-06-28,15
2023-06-28 14:30:00,21.31201,2023-06-28,15
2023-06-28 14:45:00,22.9722,2023-06-28,15
2023-06-28 15:00:00,25.48387,2023-06-28,15
2023-06-28 15:15:00,22.37887,2023-06-28,16
2023-06-28 15:30:00,23.4109,2023-06-28,16
2023-06-28 15:45:00,26.50442,2023-06-28,16
2023-06-28 16:00:00,24.93298,2023-06-28,16
2023-06-28 16:15:00,17.13953,2023-06-28,17
2023-06-28 16:30:00,17.45748,2023-06-28,17
2023-06-28 16:45:00,23.47074,2023-06-28,17
2023-06-28 17:00:00,29.26,2023-06-28,17
2023-06-28 17:15:00,21.782,2023-06-28,18
2023-06-28 17:30:00,25.09236,2023-06-28,18
2023-06-28 17:45:00,28.84698,2023-06-28,18
2023-06-28 18:00:00,30.81108,2023-06-28,18
2023-06-28 18:15:00,24.1876,2023-06-28,19
2023-06-28 18:30:00,29.9916,2023-06-28,19
2023-06-28 18:45:00,36.4476,2023-06-28,19
2023-06-28 19:00:00,45.78,2023-06-28,19
2023-06-28 19:15:00,38.18173,2023-06-28,20
2023-06-28 19:30:00,43.82906,2023-06-28,20
2023-06-28 19:45:00,49.65201,2023-06-28,20
2023-06-28 20:00:00,53.57182,2023-06-28,20
2023-06-28 20:15:00,57.73975,2023-06-28,21
2023-06-28 20:30:00,45.65303,2023-06-28,21
2023-06-28 20:45:00,44.54657,2023-06-28,21
2023-06-28 21:00:00,44.39555,2023-06-28,21
2023-06-28 21:15:00,44.88212,2023-06-28,22
2023-06-28 21:30:00,43.26192,2023-06-28,22
2023-06-28 21:45:00,40.95343,2023-06-28,22
2023-06-28 22:00:00,37.14472,2023-06-28,22
2023-06-28 22:15:00,41.82115,2023-06-28,23
2023-06-28 22:30:00,39.07048,2023-06-28,23
2023-06-28 22:45:00,35.53369,2023-06-28,23
2023-06-28 23:00:00,32.21487,2023-06-28,23
2023-06-28 23:15:00,36.50943,2023-06-28,24
2023-06-28 23:30:00,32.54048,2023-06-28,24
2023-06-28 23:45:00,31.2861,2023-06-28,24
2023-06-29 00:00:00,29.07213,2023-06-28,24
2023-06-29 00:15:00,37.82867,2023-06-29,1
2023-06-29 00:30:00,36.61413,2023-06-29,1
2023-06-29 00:45:00,34.56892,2023-06-29,1
2023-06-29 01:00:00,31.93412,2023-06-29,1
2023-06-29 01:15:00,35.27828,2023-06-29,2
2023-06-29 01:30:00,33.90336,2023-06-29,2
2023-06-29 01:45:00,31.20256,2023-06-29,2
2023-06-29 02:00:00,30.40936,2023-06-29,2
2023-06-29 02:15:00,34.19597,2023-06-29,3
2023-06-29 02:30:00,33.56754,2023-06-29,3
2023-06-29 02:45:00,33.49859,2023-06-29,3
2023-06-29 03:00:00,31.53752,2023-06-29,3
2023-06-29 03:15:00,31.54103,2023-06-29,4
2023-06-29 03:30:00,31.56075,2023-06-29,4
2023-06-29 03:45:00,31.55755,2023-06-29,4
2023-06-29 04:00:00,31.56085,2023-06-29,4
2023-06-29 04:15:00,31.24696,2023-06-29,5
2023-06-29 04:30:00,31.50881,2023-06-29,5
2023-06-29 04:45:00,31.98265,2023-06-29,5
2023-06-29 05:00:00,31.66722,2023-06-29,5
2023-06-29 05:15:00,30.54,2023-06-29,6
2023-06-29 05:30:00,31.3712,2023-06-29,6
2023-06-29 05:45:00,31.61,2023-06-29,6
2023-06-29 06:00:00,31.78696,2023-06-29,6
2023-06-29 06:15:00,33.31302,2023-06-29,7
2023-06-29 06:30:00,29.3649,2023-06-29,7
2023-06-29 06:45:00,24.08775,2023-06-29,7
2023-06-29 07:00:00,21.03513,2023-06-29,7
2023-06-29 07:15:00,30.03854,2023-06-29,8
2023-06-29 07:30:00,24.29186,2023-06-29,8
2023-06-29 07:45:00,22.08314,2023-06-29,8
2023-06-29 08:00:00,19.5925,2023-06-29,8
2023-06-29 08:15:00,22.25903,2023-06-29,9
2023-06-29 08:30:00,20.74866,2023-06-29,9
2023-06-29 08:45:00,17.07967,2023-06-29,9
2023-06-29 09:00:00,16.14023,2023-06-29,9
2023-06-29 09:15:00,18.62045,2023-06-29,10
2023-06-29 09:30:00,18.4236,2023-06-29,10
2023-06-29 09:45:00,20.46364,2023-06-29,10
2023-06-29 10:00:00,19.39318,2023-06-29,10
2023-06-29 10:15:00,18.8503,2023-06-29,11
2023-06-29 10:30:00,18.72992,2023-06-29,11
2023-06-29 10:45:00,17.97614,2023-06-29,11
2023-06-29 11:00:00,18.81542,2023-06-29,11
2023-06-29 11:15:00,18.1854,2023-06-29,12
2023-06-29 11:30:00,18.59236,2023-06-29,12
2023-06-29 11:45:00,16.40458,2023-06-29,12
2023-06-29 12:00:00,16.25011,2023-06-29,12
2023-06-29 12:15:00,17.04658,2023-06-29,13
2023-06-29 12:30:00,17.52351,2023-06-29,13
2023-06-29 12:45:00,19.76542,2023-06-29,13
2023-06-29 13:00:00,20.04736,2023-06-29,13
2023-06-29 13:15:00,27.00193,2023-06-29,14
2023-06-29 13:30:00,29.33671,2023-06-29,14
2023-06-29 13:45:00,29.42137,2023-06-29,14
2023-06-29 14:00:00,29.90984,2023-06-29,14
2023-06-29 14:15:00,26.72435,2023-06-29,15
2023-06-29 14:30:00,29.31329,2023-06-29,15
2023-06-29 14:45:00,30.43827,2023-06-29,15
2023-06-29 15:00:00,39.9976,2023-06-29,15
2023-06-29 15:15:00,28.85315,2023-06-29,16
2023-06-29 15:30:00,30.53822,2023-06-29,16
2023-06-29 15:45:00,34.94081,2023-06-29,16
2023-06-29 16:00:00,42.35947,2023-06-29,16
2023-06-29 16:15:00,29.76604,2023-06-29,17
2023-06-29 16:30:00,29.2067,2023-06-29,17
2023-06-29 16:45:00,33.7431,2023-06-29,17
2023-06-29 17:00:00,50.21238,2023-06-29,17
2023-06-29 17:15:00,34.77,2023-06-29,18
2023-06-29 17:30:00,35.33349,2023-06-29,18
2023-06-29 17:45:00,41.9067,2023-06-29,18
2023-06-29 18:00:00,50.52889,2023-06-29,18
2023-06-29 18:15:00,34.69092,2023-06-29,19
2023-06-29 18:30:00,40.0612,2023-06-29,19
2023-06-29 18:45:00,52.56,2023-06-29,19
2023-06-29 19:00:00,65.7024,2023-06-29,19
2023-06-29 19:15:00,52.68135,2023-06-29,20
2023-06-29 19:30:00,53.0161,2023-06-29,20
2023-06-29 19:45:00,64.12037,2023-06-29,20
2023-06-29 20:00:00,73.67706,2023-06-29,20
2023-06-29 20:15:00,64.70386,2023-06-29,21
2023-06-29 20:30:00,63.62156,2023-06-29,21
2023-06-29 20:45:00,53.75209,2023-06-29,21
2023-06-29 21:00:00,53.81519,2023-06-29,21
2023-06-29 21:15:00,55.53579,2023-06-29,22
2023-06-29 21:30:00,53.28489,2023-06-29,22
2023-06-29 21:45:00,48.21893,2023-06-29,22
2023-06-29 22:00:00,43.35926,2023-06-29,22
2023-06-29 22:15:00,53.77058,2023-06-29,23
2023-06-29 22:30:00,43.58905,2023-06-29,23
2023-06-29 22:45:00,42.93633,2023-06-29,23
2023-06-29 23:00:00,38.80431,2023-06-29,23
2023-06-29 23:45:00,35.96681,2023-06-29,24
2023-06-30 00:00:00,32.15329,2023-06-29,24
2023-06-30 00:15:00,43.31501,2023-06-30,1
2023-06-30 00:30:00,43.82659,2023-06-30,1
2023-06-30 00:45:00,41.56364,2023-06-30,1
2023-06-30 01:00:00,37.28265,2023-06-30,1
2023-06-30 01:15:00,38.51414,2023-06-30,2
2023-06-30 01:30:00,38.2439,2023-06-30,2
2023-06-30 01:45:00,38.46438,2023-06-30,2
2023-06-30 02:00:00,35.06902,2023-06-30,2
2023-06-30 02:15:00,37.44432,2023-06-30,3
2023-06-30 02:30:00,36.40793,2023-06-30,3
2023-06-30 02:45:00,35.15237,2023-06-30,3
2023-06-30 03:00:00,33.82072,2023-06-30,3
2023-06-30 03:15:00,36.86824,2023-06-30,4
2023-06-30 03:30:00,35.70965,2023-06-30,4
2023-06-30 03:45:00,35.70287,2023-06-30,4
2023-06-30 04:00:00,35.87022,2023-06-30,4
2023-06-30 04:15:00,35.45189,2023-06-30,5
2023-06-30 04:30:00,36.6117,2023-06-30,5
2023-06-30 04:45:00,37.60078,2023-06-30,5
2023-06-30 05:00:00,37.23519,2023-06-30,5
2023-06-30 05:15:00,34.7811,2023-06-30,6
2023-06-30 05:30:00,38.86793,2023-06-30,6
2023-06-30 05:45:00,38.5308,2023-06-30,6
2023-06-30 06:00:00,37.89382,2023-06-30,6
2023-06-30 06:15:00,39.71998,2023-06-30,7
2023-06-30 06:30:00,36.61793,2023-06-30,7
2023-06-30 06:45:00,32.28922,2023-06-30,7
2023-06-30 07:00:00,27.56179,2023-06-30,7
2023-06-30 07:15:00,34.26,2023-06-30,8
2023-06-30 07:30:00,26.72891,2023-06-30,8
2023-06-30 07:45:00,19.9964,2023-06-30,8
2023-06-30 08:00:00,17.8711,2023-06-30,8
2023-06-30 08:15:00,25.11458,2023-06-30,9
2023-06-30 08:30:00,24.5777,2023-06-30,9
2023-06-30 08:45:00,22.85475,2023-06-30,9
2023-06-30 09:00:00,21.41725,2023-06-30,9
2023-06-30 09:15:00,28.92736,2023-06-30,10
2023-06-30 09:30:00,29.60258,2023-06-30,10
2023-06-30 09:45:00,27.053,2023-06-30,10
2023-06-30 10:00:00,23.79987,2023-06-30,10
2023-06-30 10:15:00,22.16353,2023-06-30,11
2023-06-30 10:30:00,22.21169,2023-06-30,11
2023-06-30 10:45:00,24.0717,2023-06-30,11
2023-06-30 11:00:00,20.39517,2023-06-30,11
2023-06-30 11:15:00,18.37119,2023-06-30,12
2023-06-30 11:30:00,15.09549,2023-06-30,12
2023-06-30 11:45:00,17.09982,2023-06-30,12
2023-06-30 12:00:00,17.13319,2023-06-30,12
2023-06-30 12:15:00,16.1008,2023-06-30,13
2023-06-30 12:30:00,13.63331,2023-06-30,13
2023-06-30 12:45:00,14.15486,2023-06-30,13
2023-06-30 13:00:00,21.10515,2023-06-30,13
2023-06-30 13:15:00,22.7617,2023-06-30,14
2023-06-30 13:30:00,25.33171,2023-06-30,14
2023-06-30 13:45:00,29.07651,2023-06-30,14
2023-06-30 14:00:00,30.37892,2023-06-30,14
2023-06-30 14:15:00,22.55919,2023-06-30,15
2023-06-30 14:30:00,32.54065,2023-06-30,15
2023-06-30 14:45:00,44.48797,2023-06-30,15
2023-06-30 15:00:00,48.08919,2023-06-30,15
2023-06-30 15:15:00,34.07024,2023-06-30,16
2023-06-30 15:30:00,39.96047,2023-06-30,16
2023-06-30 15:45:00,46.96756,2023-06-30,16
2023-06-30 16:00:00,49.85533,2023-06-30,16
2023-06-30 16:15:00,40.26321,2023-06-30,17
2023-06-30 16:30:00,44.02342,2023-06-30,17
2023-06-30 16:45:00,62.15669,2023-06-30,17
2023-06-30 17:00:00,69.28159,2023-06-30,17
2023-06-30 17:15:00,49.00755,2023-06-30,18
2023-06-30 17:30:00,49.42266,2023-06-30,18
2023-06-30 17:45:00,61.66836,2023-06-30,18
2023-06-30 18:00:00,76.56506,2023-06-30,18
2023-06-30 18:15:00,42.61047,2023-06-30,19
2023-06-30 18:30:00,52.21814,2023-06-30,19
2023-06-30 18:45:00,60.73557,2023-06-30,19
2023-06-30 19:00:00,77.64863,2023-06-30,19
2023-06-30 19:15:00,65.34696,2023-06-30,20
2023-06-30 19:30:00,81.56842,2023-06-30,20
2023-06-30 19:45:00,82.53133,2023-06-30,20
2023-06-30 20:00:00,81.39479,2023-06-30,20
2023-06-30 20:15:00,81.73085,2023-06-30,21
2023-06-30 20:30:00,81.74743,2023-06-30,21
2023-06-30 20:45:00,72.5919,2023-06-30,21
2023-06-30 21:00:00,66.58836,2023-06-30,21
2023-06-30 21:15:00,84.71968,2023-06-30,22
2023-06-30 21:30:00,73.12597,2023-06-30,22
2023-06-30 21:45:00,61.70057,2023-06-30,22
2023-06-30 22:00:00,52.49946,2023-06-30,22
2023-06-30 22:15:00,63.85398,2023-06-30,23
2023-06-30 22:30:00,54.20718,2023-06-30,23
2023-06-30 22:45:00,52.7848,2023-06-30,23
2023-06-30 23:00:00,50.96457,2023-06-30,23
2023-06-30 23:15:00,50.03789,2023-06-30,24
2023-06-30 23:30:00,44.3795,2023-06-30,24
2023-06-30 23:45:00,41.72543,2023-06-30,24
2023-07-01 00:00:00,40.22743,2023-06-30,24
2023-07-01 00:15:00,38.4698,2023-07-01,1
2023-07-01 00:30:00,38.3817,2023-07-01,1
2023-07-01 00:45:00,38.02658,2023-07-01,1
2023-07-01 01:00:00,36.60648,2023-07-01,1
2023-07-01 01:15:00,41.638,2023-07-01,2
2023-07-01 01:30:00,39.0413,2023-07-01,2
2023-07-01 01:45:00,38.57383,2023-07-01,2
2023-07-01 02:00:00,37.01882,2023-07-01,2
2023-07-01 02:15:00,38.75197,2023-07-01,3
2023-07-01 02:30:00,38.70474,2023-07-01,3
2023-07-01 02:45:00,37.62232,2023-07-01,3
2023-07-01 03:00:00,36.35745,2023-07-01,3
2023-07-01 03:15:00,38.11079,2023-07-01,4
2023-07-01 03:30:00,37.67586,2023-07-01,4
2023-07-01 03:45:00,36.23013,2023-07-01,4
2023-07-01 04:00:00,36.08015,2023-07-01,4
2023-07-01 04:15:00,38.05599,2023-07-01,5
2023-07-01 04:30:00,36.02432,2023-07-01,5
2023-07-01 04:45:00,36.11698,2023-07-01,5
2023-07-01 05:00:00,35.84501,2023-07-01,5
2023-07-01 05:15:00,35.95894,2023-07-01,6
2023-07-01 05:30:00,35.94868,2023-07-01,6
2023-07-01 05:45:00,35.66636,2023-07-01,6
2023-07-01 06:00:00,33.15517,2023-07-01,6
2023-07-01 06:15:00,34.70871,2023-07-01,7
2023-07-01 06:30:00,31.03252,2023-07-01,7
2023-07-01 06:45:00,25.01957,2023-07-01,7
2023-07-01 07:00:00,17.58745,2023-07-01,7
2023-07-01 07:15:00,17.12667,2023-07-01,8
2023-07-01 07:30:00,14.71605,2023-07-01,8
2023-07-01 07:45:00,9.89711,2023-07-01,8
2023-07-01 08:00:00,13.34642,2023-07-01,8
2023-07-01 08:15:00,14.63155,2023-07-01,9
2023-07-01 08:30:00,14.60798,2023-07-01,9
2023-07-01 08:45:00,14.6149,2023-07-01,9
2023-07-01 09:00:00,15.27769,2023-07-01,9
2023-07-01 09:15:00,16.2561,2023-07-01,10
2023-07-01 09:30:00,16.67391,2023-07-01,10
